tweet_id,name,party,state,text,date
t_1421471813226352649,Brian Fitzpatrick,R,PA,@sbagov authorized use eidl residents impacted recent floods. sba will op…,"7/31/2021, 7:04:24 AM"
t_1421471814593699844,Brian Fitzpatrick,R,PA,,"7/31/2021, 7:04:24 AM"
t_1421471711376015363,Ernest Gonzales,R,TX,happy announce funds support critical cyber & infrastructure security initiatives #tx23. communit…,"7/31/2021, 7:04:00 AM"
t_1421471066740908032,Henry Johnson,D,GA,"must restructure economy works us all, top 1%. trickle-down economics failed…","7/31/2021, 7:01:26 AM"
t_1421471020876279811,Don Bacon,R,NE,"face it, uyghur-killing, anti-religion #chinesecommunistparty extremist islamic taliban litt…","7/31/2021, 7:01:15 AM"
t_1421471008813457414,Glenn Thompson,R,PA,"summertime storms continue drench area, please aware waterway conditions. remember wear ou…","7/31/2021, 7:01:12 AM"
t_1421470987749629960,Donald Payne,D,NJ,"updates congressman donald m payne, jr. please follow instagram .@repdonaldpaynejr & twitter .…","7/31/2021, 7:01:07 AM"
t_1421470739316805635,Cory Booker,D,NJ,idea behind tax credits american rescue plan simple—the best way revive economy suppor…,"7/31/2021, 7:00:08 AM"
t_1421470713756614662,Colin Allred,D,TX,more-contagious severe #deltavariant spreading north texas. best thing protect your…,"7/31/2021, 7:00:02 AM"
t_1421470706320117770,Debbie Lesko,R,AZ,"covid-19 fact: january 11, 2020, chinese state media reported first known death illness caused co…","7/31/2021, 7:00:00 AM"
t_1421470579283173382,Alma Adams,D,NC,deeply disappointed last night’s objection extending covid-19 eviction moratorium. children sho…,"7/31/2021, 6:59:30 AM"
t_1421470396948176904,Ron Wyden,D,OR,"rt @jacksoncountyor: find covid-19 vaccination provider near you. remember free, insurance required. today!","7/31/2021, 6:58:46 AM"
t_1421470033117646851,Robert Casey,D,PA,"need world-class bridges, waterways, roads, & universal broadband. need home & community-based services…","7/31/2021, 6:57:20 AM"
t_1421469697728450567,John Curtis,R,UT,icymi: @repmarktakano working bipartisan ways advance energy storage. #utpol read below:,"7/31/2021, 6:56:00 AM"
t_1421469525229412356,Yvette Clarke,D,NY,"estimated 6.5m americans facing eviction, patchwork safety net state laws emergency executive or…","7/31/2021, 6:55:19 AM"
t_1421469212481052673,Ayanna Pressley,D,MA,"rt @chuckmodi1: “housing human right!” 2:30am people join reps. cori bush, ilhan omar ayanna pressley sleeping outside capitol to…","7/31/2021, 6:54:04 AM"
t_1421468277675642889,Benjamin Cardin,D,MD,"unless medical exception, encourage everyone eligible vaccinated safety an…","7/31/2021, 6:50:21 AM"
t_1421467639927513091,Sheldon Whitehouse,D,RI,"unvaccinated will feel worst effects delta variant. please, reach loved ones haven’t gott…","7/31/2021, 6:47:49 AM"
t_1421467378244886528,Don Young,R,AK,"rt @repdonyoung: want speak today covid-19 vaccines. got #vaccinated, & urging same. stay…","7/31/2021, 6:46:47 AM"
t_1421467295231131654,Marsha Blackburn,R,TN,illegal every sense word. bureaucrats decide americans live lives.,"7/31/2021, 6:46:27 AM"
t_1421466993211871234,Thomas Massie,R,KY,@watchdog_jedi trip requires 7 hours ice vehicle 9 hours tesla. ymmv three well plan…,"7/31/2021, 6:45:15 AM"
t_1421466930096050181,Al Lawson,D,FL,"rt @jtafla: wellness wheels mobile #covid19 vaccine buses @duvalschools ribault high school 3701 winton drive jax, fl 32208…","7/31/2021, 6:45:00 AM"
t_1421466866598518789,Al Lawson,D,FL,millions rural americans held back slow broadband speeds — 26 percent access broa…,"7/31/2021, 6:44:45 AM"
t_1421466799711862786,Jeff Merkley,D,OR,great poet robert frost described monarch butterflies “flowers fly sing.” monarchs h…,"7/31/2021, 6:44:29 AM"
t_1421466662050664449,Dusty Johnson,R,SD,number reasons support partisan spending packages brought floor week. o…,"7/31/2021, 6:43:56 AM"
t_1421465769100054531,Jimmy Gomez,D,CA,"“this pandemic behind us, federal housing policies reflect stark reality.” u.s. reps. co…","7/31/2021, 6:40:23 AM"
t_1421465671335088128,Daniel Webster,R,FL,recently joined @repmariasalazar colleagues stand cuban people. support fight free…,"7/31/2021, 6:40:00 AM"
t_1421465537759125505,Eric Swalwell,D,CA,#breaking wash post column concludes kevin mccarthy can’t speak english (as pelosi says “a moron”). doesn’t ma…,"7/31/2021, 6:39:28 AM"
t_1421464804833771532,Adriano Espaillat,D,NY,rt @kevinfreytv: “this issue must put behind us resolved millions families really waiting and…,"7/31/2021, 6:36:33 AM"
t_1421464194667405315,Jeanne Shaheen,D,NH,"rt @nhpr: shaheen says will address local priorities, incl: ➡️help communities pfas contamination ➡️connect households high…","7/31/2021, 6:34:08 AM"
t_1421463954530914306,Gregory Murphy,R,NC,"week, joined @asp non-partisan discussion importance supporting freedom-loving people…","7/31/2021, 6:33:10 AM"
t_1421463121118572548,Jacky Rosen,D,NV,wear mask  vaccinated two important things help defeat pandemic!,"7/31/2021, 6:29:52 AM"
t_1421462878675259399,Jenniffer González-Colón,R,PR,today proud lead congressional delegation visit @naicobservatory w/ good friend @michaelgwaltz t…,"7/31/2021, 6:28:54 AM"
t_1421462151601004544,John Cornyn,R,TX,nonfinal,"7/31/2021, 6:26:01 AM"
t_1421461909182820356,Mary Miller,R,IL,"rt @repralphnorman: i’m calling leadership cdc release ""unpublished data"" immediately. experts need weigh on…","7/31/2021, 6:25:03 AM"
t_1421461859308351492,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 6:24:51 AM"
t_1421461644715102213,Ralph Norman,R,SC,"i’m calling leadership cdc release ""unpublished data"" immediately. experts need weigh i…","7/31/2021, 6:24:00 AM"
t_1421461364850274310,Hakeem Jeffries,D,NY,biden economy fastest growing 40 years. millions good-paying jobs created. enacted…,"7/31/2021, 6:22:53 AM"
t_1421461342574293005,Kathy Castor,D,FL,update: @acog recommends pregnant individuals #getvaccinated #covid19. pregnant people high…,"7/31/2021, 6:22:48 AM"
t_1421460983114043392,Kathy Castor,D,FL,rt @commonsense: many companies violating basic privacy protections place today devices + apps become sophisticat…,"7/31/2021, 6:21:22 AM"
t_1421460134799319041,Benjamin Cardin,D,MD,federal employees contractors continue front lines pandemic deserve safe workplace.…,"7/31/2021, 6:18:00 AM"
t_1421460038741381124,Dwight Evans,D,PA,"rt @repandylevin: dad uncle carl never merged identities matter often humorously confused other,…","7/31/2021, 6:17:37 AM"
t_1421459128111804419,Donald Beyer,D,VA,"new guidance biden administration will help americans dealing long covid, raise awareness thei…","7/31/2021, 6:14:00 AM"
t_1421458562421772290,Paul Tonko,D,NY,"week, house voted advance bold fy2022 budget invests communities & lays strong foundati…","7/31/2021, 6:11:45 AM"
t_1421457870026072066,Richard Neal,D,MA,"tune @wmassnews tomorrow 11:30am ""getting answers"" dave madsen. pleased guest for…","7/31/2021, 6:09:00 AM"
t_1421457203970691075,John Cornyn,R,TX,pelosi sanders brace democratic upheaval biden agenda via @politico,"7/31/2021, 6:06:21 AM"
t_1421456593917554688,Cindy Hyde-Smith,R,MS,"forestry ag leading industry mississippi, know dangers logging & sawmills. eco-terrorist tree…","7/31/2021, 6:03:56 AM"
t_1421455950406369282,Thomas Massie,R,KY,pronoun-professor delete thread now. 🤦‍♂️,"7/31/2021, 6:01:22 AM"
t_1421455740582117384,Jahana Hayes,D,CT,#ruralbroadbandday forget thousands american families still lack connectivity. suppo…,"7/31/2021, 6:00:32 AM"
t_1421455675775803396,Stacey Plaskett,D,VI,"rt @sharicedavids: everyone agrees voters choose representatives, way around. everyone agrees ou…","7/31/2021, 6:00:17 AM"
t_1421455609673748483,Glenn Grothman,R,WI,wonderful experience celebrating #dutch traditions #cedargrove last weekend cedar grove holl…,"7/31/2021, 6:00:01 AM"
t_1421455537401630722,Warren Davidson,R,OH,"first inclined simply say,”nope.” upon reflection, “hell no!” #citizenshipmatters #voterid","7/31/2021, 5:59:44 AM"
t_1421455454501228544,John Cornyn,R,TX,rt @aaronfortexas: paid visit border patrol appreciation day event show support. pleased see mcallen mayor javier vil…,"7/31/2021, 5:59:24 AM"
t_1421455394971529222,John Cornyn,R,TX,benchmark inflation measure hits highest level 30 years,"7/31/2021, 5:59:10 AM"
t_1421453780340649991,Sean Casten,D,IL,rt @gtconway3d: @apbenven gotta give guy credit. got thousands people listen talk proposed amendment sectio…,"7/31/2021, 5:52:45 AM"
t_1421453588686123011,Sean Casten,D,IL,"rt @repcasten: right, @rebexxxxa @theestallion @nickiminaj? declared ~hot @ferc summer~ answers to…","7/31/2021, 5:51:59 AM"
t_1421452994047000581,Sean Casten,D,IL,"rt @thehill: .@repcasten: ""i rise continue hot ferc summer. climate activist fergie certainly say, fercalicious definit…","7/31/2021, 5:49:37 AM"
t_1421452686982066176,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 5:48:24 AM"
t_1421452598733836290,Sean Casten,D,IL,"rt @repcasten: today, declared start #hotfercsummer. why? well, paraphrase @theestallion — now @ferc put al…","7/31/2021, 5:48:03 AM"
t_1421452203789856770,John Cornyn,R,TX,op-ed: need national strategy prevent computer chip shortages via @yahoonews,"7/31/2021, 5:46:29 AM"
t_1421451004176961539,Sean Casten,D,IL,"rt @climatenexus: “having well air-conditioned home it’s ‘hot, hot,’ that’s ferc-alicious... electric transmission system ke…","7/31/2021, 5:41:43 AM"
t_1421450955523043332,Sean Casten,D,IL,"rt @greenpeaceusa: listen y'all, cuz it","7/31/2021, 5:41:31 AM"
t_1421450929241477121,Sean Casten,D,IL,"rt @repcasten: i dropped new #hotfercsummer jam! climate activist @fergie say, fercalicious definition make our…","7/31/2021, 5:41:25 AM"
t_1421450890037301251,John Cornyn,R,TX,clear vp harris job: u.s. rep. henry cuellar joins sen. lindsey graham demanding bide…,"7/31/2021, 5:41:16 AM"
t_1421450842310385665,Sean Casten,D,IL,"rt @yahoofinance: “we responsibility legislators protect investors,” @repcasten says robinhood. “it makes money getti…","7/31/2021, 5:41:04 AM"
t_1421448307059089416,Donald Beyer,D,VA,week held @housescience hearing infrastructure topic much attention: need i…,"7/31/2021, 5:31:00 AM"
t_1421448055312711682,Ted Cruz,R,TX,,"7/31/2021, 5:30:00 AM"
t_1421446933596590084,Kelly Armstrong,R,ND,rt @gopleader: house representatives people’s house. pelosi’s house.,"7/31/2021, 5:25:32 AM"
t_1421446518503100417,Kevin McCarthy,R,CA,house representatives people’s house. pelosi’s house.,"7/31/2021, 5:23:53 AM"
t_1421445284266135552,John Cornyn,R,TX,rt @craigcaplan: it’s saturday us senate will session today 11am continue work bipartisan infrastructure bill. v…,"7/31/2021, 5:18:59 AM"
t_1421444965918457856,Henry Johnson,D,GA,.@alivelshi job now awaken america -- take action -- make senate take voting rights legislatio…,"7/31/2021, 5:17:43 AM"
t_1421444922708832263,Thomas Massie,R,KY,people ask “why oppose network publicly funded electric car charging stations transportatio…,"7/31/2021, 5:17:33 AM"
t_1421444304757829632,Raja Krishnamoorthi,D,IL,"week, heard 4 police officers present jan. 6th insurrection. efforts made jan. 6 hou…","7/31/2021, 5:15:06 AM"
t_1421443667022262288,Henry Johnson,D,GA,".@alivelshi time nation's history, go back old, old -- need to…","7/31/2021, 5:12:34 AM"
t_1421442809555558400,Adriano Espaillat,D,NY,"protecting right vote partisan, tell republican colleagues?","7/31/2021, 5:09:09 AM"
t_1421442390737526786,Adriano Espaillat,D,NY,"rt @potus: medicare medicaid turn 56 today. thanks lifesaving programs, 140 million americans health insurance. my…","7/31/2021, 5:07:29 AM"
t_1421441512378757125,Joe Manchin,D,WV,week met u.s. capitol police recruits training outside capitol. proud me…,"7/31/2021, 5:04:00 AM"
t_1421439789795057667,Donald Beyer,D,VA,rt @morningmoneyben: scream every rooftop: covid vaccinated vaccine will help body clear in…,"7/31/2021, 4:57:09 AM"
t_1421438920718438405,James Clyburn,D,SC,"rt @secbecerra: shared dear friend @whipclyburn podcast, “if want healthy economy, need healt…","7/31/2021, 4:53:42 AM"
t_1421438717995241476,Henry Johnson,D,GA,good morning everyone. looking forward joining ali!,"7/31/2021, 4:52:54 AM"
t_1421435757064073218,Thomas Massie,R,KY,rt @drsimonegold: things currently are:,"7/31/2021, 4:41:08 AM"
t_1421435496492937221,Thomas Massie,R,KY,rt @lukewearechange: things real,"7/31/2021, 4:40:06 AM"
t_1421434725378498568,John Cornyn,R,TX,covid cases surge el paso ice detention facilities via @elpasomatters,"7/31/2021, 4:37:02 AM"
t_1421432848293183491,Cheri Bustos,D,IL,"district, one four households don’t internet access kind, nearly half lack access hi…","7/31/2021, 4:29:34 AM"
t_1421432697268932615,John Cornyn,R,TX,"rt @gregabbott_tx: governor, responsibility protect people texas—a responsibility grows urgent day w…","7/31/2021, 4:28:58 AM"
t_1421432111161020419,John Cornyn,R,TX,"rt @texasfarmbureau: sunset cotton blooms. texas, y'all.","7/31/2021, 4:26:38 AM"
t_1421429505705582592,Gerald Connolly,D,VA,"rt @msnbc: rep. connolly: ""i frankly think criminal conspiracy. believe contemporaneous notes released today…","7/31/2021, 4:16:17 AM"
t_1421426979438465030,Dwight Evans,D,PA,federal highway boom ’60s tore apart black neighborhoods across u.s. legacy racist trans…,"7/31/2021, 4:06:15 AM"
t_1421415664053628929,Don Bacon,R,NE,@rj_mills @nickknudsenus thank good laugh morning!,"7/31/2021, 3:21:17 AM"
t_1421414096604389378,Don Bacon,R,NE,@marqmanner @capedja @meo3w_meo3w it’s good drink!,"7/31/2021, 3:15:03 AM"
t_1421410889656320007,Andy Biggs,R,AZ,tune in: going live @foxandfriends 6:15amet discuss pelosi’s tyrannical mask mandates agendas be…,"7/31/2021, 3:02:19 AM"
t_1421410500567572482,Andy Biggs,R,AZ,tune in: going live @foxandfriends 6:20amet discuss pelosi’s tyrannical mask mandates agendas be…,"7/31/2021, 3:00:46 AM"
t_1421350522955591690,Stacey Plaskett,D,VI,"rt @realtimers: ""they kiss overworked black woman ass."" rep. @staceyplaskett, @billmaher @joshuagreen got real conserv…","7/30/2021, 11:02:26 PM"
t_1421350239085109249,Stacey Plaskett,D,VI,"rt @jimmythecat2: @staceyplaskett quote week year, ""you kiss overworked black woman's ass"" referring i…","7/30/2021, 11:01:19 PM"
t_1421322004368707587,Kelly Armstrong,R,ND,"rt @holly_harris: @nba social justice coalition tells @abc publicly supporting #equalact, bill seeks elimina…","7/30/2021, 9:09:07 PM"
t_1421318425679388672,Steve Cohen,D,TN,rt @senduckworth: nothing important protecting children. i’m proud re-introducing bill @repcoh…,"7/30/2021, 8:54:54 PM"
t_1421318372898312196,John Curtis,R,UT,@repgosar nice! 🧦,"7/30/2021, 8:54:41 PM"
t_1421316480705122305,Steve Cohen,D,TN,"trading two hall famers, #treaturner #maxscherzer ,for four pigs poke.","7/30/2021, 8:47:10 PM"
t_1421315635611586561,Jimmy Gomez,D,CA,"year, @repcori @reppressley @repaoc & fighting extend federal eviction moratorium. pande…","7/30/2021, 8:43:48 PM"
t_1421307988367876100,Alma Adams,D,NC,rt @jporter_housing: mecklenburg co. facing eviction? go see qualify assistance!,"7/30/2021, 8:13:25 PM"
t_1421307292675297284,Stacey Plaskett,D,VI,@markbrantley3 @billmaher @realtimers @hbo formative years stx stx merchants put money together send…,"7/30/2021, 8:10:39 PM"
t_1421307015024975872,Stacey Plaskett,D,VI,@markbrantley3 @billmaher @realtimers @hbo yes understanding constitutional law along developme…,"7/30/2021, 8:09:33 PM"
t_1421305365392547841,Raul Ruiz,D,CA,"#icymi: week, introduced #votewithoutfear act protect democracy keeping election sites free fr…","7/30/2021, 8:03:00 PM"
